Search_method Problem Max_evals Run Score
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 4 15239
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 5 15267
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 6 14912
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 7 15164
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 8 15149
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 9 15212
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 10 15546
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 11 15402
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 12 15185
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 13 14618
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 14 15113
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 15 15177
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 16 14865
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 17 15184
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 18 15470
uniform_xo_pop_100 knapPI_16_200_1000_4 1000 19 15131
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 0 37941
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 1 -19055
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 2 -14805
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 3 43279
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 4 41999
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 5 -16070
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 6 43866
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 7 38309
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 8 45644
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 9 48147
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 10 46160
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 11 -15901
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 12 48876
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 13 39355
uniform_xo_pop_100 knapPI_16_1000_1000_3 1000 14 45114
